message,timestamp,severity,tags,attributes
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.component/1.5.1/org.osgi.service.component-1.5.1.pom
",2026-08-22T15:30:00.260934462Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9vc2dpL29yZy5vc2dpLnNlcnZpY2UuY29tcG9uZW50LzEuNS4xL29yZy5vc2dpLnNlcnZpY2UuY29tcG9uZW50LTEuNS4xLnBvbQo="",""timestamp"":""2026-08-22T15:30:00.260934462Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.component/1.5.1/org.osgi.service.component-1.5.1.pom (2.8 kB at 108 kB/s)
",2026-08-22T15:30:00.286829805Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL29zZ2kvb3JnLm9zZ2kuc2VydmljZS5jb21wb25lbnQvMS41LjEvb3JnLm9zZ2kuc2VydmljZS5jb21wb25lbnQtMS41LjEucG9tICgyLjgga0IgYXQgMTA4IGtCL3MpCg=="",""timestamp"":""2026-08-22T15:30:00.286829805Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.event/1.4.1/org.osgi.service.event-1.4.1.pom
",2026-08-22T15:30:00.289564529Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9vc2dpL29yZy5vc2dpLnNlcnZpY2UuZXZlbnQvMS40LjEvb3JnLm9zZ2kuc2VydmljZS5ldmVudC0xLjQuMS5wb20K"",""timestamp"":""2026-08-22T15:30:00.289564529Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.event/1.4.1/org.osgi.service.event-1.4.1.pom (2.3 kB at 88 kB/s)
",2026-08-22T15:30:00.315717398Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL29zZ2kvb3JnLm9zZ2kuc2VydmljZS5ldmVudC8xLjQuMS9vcmcub3NnaS5zZXJ2aWNlLmV2ZW50LTEuNC4xLnBvbSAoMi4zIGtCIGF0IDg4IGtCL3MpCg=="",""timestamp"":""2026-08-22T15:30:00.315717398Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.metatype/1.4.1/org.osgi.service.metatype-1.4.1.pom
",2026-08-22T15:30:00.31822498Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9vc2dpL29yZy5vc2dpLnNlcnZpY2UubWV0YXR5cGUvMS40LjEvb3JnLm9zZ2kuc2VydmljZS5tZXRhdHlwZS0xLjQuMS5wb20K"",""timestamp"":""2026-08-22T15:30:00.31822498Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.metatype/1.4.1/org.osgi.service.metatype-1.4.1.pom (2.3 kB at 78 kB/s)
",2026-08-22T15:30:00.347939404Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL29zZ2kvb3JnLm9zZ2kuc2VydmljZS5tZXRhdHlwZS8xLjQuMS9vcmcub3NnaS5zZXJ2aWNlLm1ldGF0eXBlLTEuNC4xLnBvbSAoMi4zIGtCIGF0IDc4IGtCL3MpCg=="",""timestamp"":""2026-08-22T15:30:00.347939404Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.prefs/1.1.2/org.osgi.service.prefs-1.1.2.pom
",2026-08-22T15:30:00.35054961Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9vc2dpL29yZy5vc2dpLnNlcnZpY2UucHJlZnMvMS4xLjIvb3JnLm9zZ2kuc2VydmljZS5wcmVmcy0xLjEuMi5wb20K"",""timestamp"":""2026-08-22T15:30:00.35054961Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.service.prefs/1.1.2/org.osgi.service.prefs-1.1.2.pom (1.7 kB at 55 kB/s)
",2026-08-22T15:30:00.381589963Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL29zZ2kvb3JnLm9zZ2kuc2VydmljZS5wcmVmcy8xLjEuMi9vcmcub3NnaS5zZXJ2aWNlLnByZWZzLTEuMS4yLnBvbSAoMS43IGtCIGF0IDU1IGtCL3MpCg=="",""timestamp"":""2026-08-22T15:30:00.381589963Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.function/1.2.0/org.osgi.util.function-1.2.0.pom
",2026-08-22T15:30:00.384135372Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9vc2dpL29yZy5vc2dpLnV0aWwuZnVuY3Rpb24vMS4yLjAvb3JnLm9zZ2kudXRpbC5mdW5jdGlvbi0xLjIuMC5wb20K"",""timestamp"":""2026-08-22T15:30:00.384135372Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.function/1.2.0/org.osgi.util.function-1.2.0.pom (1.7 kB at 52 kB/s)
",2026-08-22T15:30:00.416549686Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL29zZ2kvb3JnLm9zZ2kudXRpbC5mdW5jdGlvbi8xLjIuMC9vcmcub3NnaS51dGlsLmZ1bmN0aW9uLTEuMi4wLnBvbSAoMS43IGtCIGF0IDUyIGtCL3MpCg=="",""timestamp"":""2026-08-22T15:30:00.416549686Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.promise/1.3.0/org.osgi.util.promise-1.3.0.pom
",2026-08-22T15:30:00.419058771Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9vc2dpL29yZy5vc2dpLnV0aWwucHJvbWlzZS8xLjMuMC9vcmcub3NnaS51dGlsLnByb21pc2UtMS4zLjAucG9tCg=="",""timestamp"":""2026-08-22T15:30:00.419058771Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/osgi/org.osgi.util.promise/1.3.0/org.osgi.util.promise-1.3.0.pom (1.9 kB at 54 kB/s)
",2026-08-22T15:30:00.453283101Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL29zZ2kvb3JnLm9zZ2kudXRpbC5wcm9taXNlLzEuMy4wL29yZy5vc2dpLnV0aWwucHJvbWlzZS0xLjMuMC5wb20gKDEuOSBrQiBhdCA1NCBrQi9zKQo="",""timestamp"":""2026-08-22T15:30:00.453283101Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/com/diffplug/durian/durian-swt.os/4.3.1/durian-swt.os-4.3.1.jar
",2026-08-22T15:30:00.460312938Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL2NvbS9kaWZmcGx1Zy9kdXJpYW4vZHVyaWFuLXN3dC5vcy80LjMuMS9kdXJpYW4tc3d0Lm9zLTQuMy4xLmphcgo="",""timestamp"":""2026-08-22T15:30:00.460312938Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/com/diffplug/durian/durian-swt.os/4.3.1/durian-swt.os-4.3.1.jar (13 kB at 612 kB/s)
",2026-08-22T15:30:00.482696552Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvY29tL2RpZmZwbHVnL2R1cmlhbi9kdXJpYW4tc3d0Lm9zLzQuMy4xL2R1cmlhbi1zd3Qub3MtNC4zLjEuamFyICgxMyBrQiBhdCA2MTIga0IvcykK"",""timestamp"":""2026-08-22T15:30:00.482696552Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/net/java/dev/jna/jna-platform/5.16.0/jna-platform-5.16.0.jar
",2026-08-22T15:30:00.483446107Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL25ldC9qYXZhL2Rldi9qbmEvam5hLXBsYXRmb3JtLzUuMTYuMC9qbmEtcGxhdGZvcm0tNS4xNi4wLmphcgo="",""timestamp"":""2026-08-22T15:30:00.483446107Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/felix/org.apache.felix.scr/2.2.12/org.apache.felix.scr-2.2.12.jar
",2026-08-22T15:30:00.4838612Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9hcGFjaGUvZmVsaXgvb3JnLmFwYWNoZS5mZWxpeC5zY3IvMi4yLjEyL29yZy5hcGFjaGUuZmVsaXguc2NyLTIuMi4xMi5qYXIK"",""timestamp"":""2026-08-22T15:30:00.4838612Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.commands/3.12.300/org.eclipse.core.commands-3.12.300.jar
",2026-08-22T15:30:00.483892417Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9lY2xpcHNlL3BsYXRmb3JtL29yZy5lY2xpcHNlLmNvcmUuY29tbWFuZHMvMy4xMi4zMDAvb3JnLmVjbGlwc2UuY29yZS5jb21tYW5kcy0zLjEyLjMwMC5qYXIK"",""timestamp"":""2026-08-22T15:30:00.483892417Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.contenttype/3.9.600/org.eclipse.core.contenttype-3.9.600.jar
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.expressions/3.9.400/org.eclipse.core.expressions-3.9.400.jar
",2026-08-22T15:30:00.484324114Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9lY2xpcHNlL3BsYXRmb3JtL29yZy5lY2xpcHNlLmNvcmUuY29udGVudHR5cGUvMy45LjYwMC9vcmcuZWNsaXBzZS5jb3JlLmNvbnRlbnR0eXBlLTMuOS42MDAuamFyCltJTkZPXSBEb3dubG9hZGluZyBmcm9tIGNlbnRyYWw6IGh0dHBzOi8vcmVwby5tYXZlbi5hcGFjaGUub3JnL21hdmVuMi9vcmcvZWNsaXBzZS9wbGF0Zm9ybS9vcmcuZWNsaXBzZS5jb3JlLmV4cHJlc3Npb25zLzMuOS40MDAvb3JnLmVjbGlwc2UuY29yZS5leHByZXNzaW9ucy0zLjkuNDAwLmphcgo="",""timestamp"":""2026-08-22T15:30:00.484324114Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/felix/org.apache.felix.scr/2.2.12/org.apache.felix.scr-2.2.12.jar (409 kB at 14 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.filesystem/1.11.100/org.eclipse.core.filesystem-1.11.100.jar
",2026-08-22T15:30:00.512878127Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2FwYWNoZS9mZWxpeC9vcmcuYXBhY2hlLmZlbGl4LnNjci8yLjIuMTIvb3JnLmFwYWNoZS5mZWxpeC5zY3ItMi4yLjEyLmphciAoNDA5IGtCIGF0IDE0IE1CL3MpCltJTkZPXSBEb3dubG9hZGluZyBmcm9tIGNlbnRyYWw6IGh0dHBzOi8vcmVwby5tYXZlbi5hcGFjaGUub3JnL21hdmVuMi9vcmcvZWNsaXBzZS9wbGF0Zm9ybS9vcmcuZWNsaXBzZS5jb3JlLmZpbGVzeXN0ZW0vMS4xMS4xMDAvb3JnLmVjbGlwc2UuY29yZS5maWxlc3lzdGVtLTEuMTEuMTAwLmphcgo="",""timestamp"":""2026-08-22T15:30:00.512878127Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.commands/3.12.300/org.eclipse.core.commands-3.12.300.jar (122 kB at 3.9 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.jobs/3.15.500/org.eclipse.core.jobs-3.15.500.jar
",2026-08-22T15:30:00.515090226Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2VjbGlwc2UvcGxhdGZvcm0vb3JnLmVjbGlwc2UuY29yZS5jb21tYW5kcy8zLjEyLjMwMC9vcmcuZWNsaXBzZS5jb3JlLmNvbW1hbmRzLTMuMTIuMzAwLmphciAoMTIyIGtCIGF0IDMuOSBNQi9zKQpbSU5GT10gRG93bmxvYWRpbmcgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2VjbGlwc2UvcGxhdGZvcm0vb3JnLmVjbGlwc2UuY29yZS5qb2JzLzMuMTUuNTAwL29yZy5lY2xpcHNlLmNvcmUuam9icy0zLjE1LjUwMC5qYXIK"",""timestamp"":""2026-08-22T15:30:00.515090226Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.expressions/3.9.400/org.eclipse.core.expressions-3.9.400.jar (98 kB at 3.1 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.resources/3.22.100/org.eclipse.core.resources-3.22.100.jar
",2026-08-22T15:30:00.515769886Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2VjbGlwc2UvcGxhdGZvcm0vb3JnLmVjbGlwc2UuY29yZS5leHByZXNzaW9ucy8zLjkuNDAwL29yZy5lY2xpcHNlLmNvcmUuZXhwcmVzc2lvbnMtMy45LjQwMC5qYXIgKDk4IGtCIGF0IDMuMSBNQi9zKQpbSU5GT10gRG93bmxvYWRpbmcgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2VjbGlwc2UvcGxhdGZvcm0vb3JnLmVjbGlwc2UuY29yZS5yZXNvdXJjZXMvMy4yMi4xMDAvb3JnLmVjbGlwc2UuY29yZS5yZXNvdXJjZXMtMy4yMi4xMDAuamFyCg=="",""timestamp"":""2026-08-22T15:30:00.515769886Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/net/java/dev/jna/jna-platform/5.16.0/jna-platform-5.16.0.jar (1.4 MB at 39 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.runtime/3.33.0/org.eclipse.core.runtime-3.33.0.jar
",2026-08-22T15:30:00.517805179Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvbmV0L2phdmEvZGV2L2puYS9qbmEtcGxhdGZvcm0vNS4xNi4wL2puYS1wbGF0Zm9ybS01LjE2LjAuamFyICgxLjQgTUIgYXQgMzkgTUIvcykKW0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9lY2xpcHNlL3BsYXRmb3JtL29yZy5lY2xpcHNlLmNvcmUucnVudGltZS8zLjMzLjAvb3JnLmVjbGlwc2UuY29yZS5ydW50aW1lLTMuMzMuMC5qYXIK"",""timestamp"":""2026-08-22T15:30:00.517805179Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.core.contenttype/3.9.600/org.eclipse.core.contenttype-3.9.600.jar (107 kB at 2.9 MB/s)
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/eclipse/platform/org.eclipse.equinox.app/1.7.300/org.eclipse.equinox.app-1.7.300.jar
",2026-08-22T15:30:00.520683037Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2VjbGlwc2UvcGxhdGZvcm0vb3JnLmVjbGlwc2UuY29yZS5jb250ZW50dHlwZS8zLjkuNjAwL29yZy5lY2xpcHNlLmNvcmUuY29udGVudHR5cGUtMy45LjYwMC5qYXIgKDEwNyBrQiBhdCAyLjkgTUIvcykKW0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9lY2xpcHNlL3BsYXRmb3JtL29yZy5lY2xpcHNlLmVxdWlub3guYXBwLzEuNy4zMDAvb3JnLmVjbGlwc2UuZXF1aW5veC5hcHAtMS43LjMwMC5qYXIK"",""timestamp"":""2026-08-22T15:30:00.520683037Z""}"
